Transaction_Amount,Transaction_Hour,Transaction_Frequency,Account_Age_Days,International_Transaction,New_Device,Failed_Attempts,Distance_From_Home,Online_Transaction,Fraud
72.11,11,6,622,0,1,0,11.06,1,0
157.85,14,6,1820,0,0,2,0.07,0,0
76.64,13,4,78,0,0,3,5.57,1,0
13.78,20,7,565,0,0,2,87.29,0,0
29.88,0,4,1695,0,1,3,9.27,1,1
61.93,10,6,509,1,1,1,23.78,0,0
61.83,2,4,839,0,0,1,32.43,1,0
479.4,18,4,511,0,1,0,26.0,0,0
16.68,17,7,983,0,0,0,11.85,1,0
110.56,19,2,739,0,0,1,14.07,1,0
295.63,1,2,910,0,0,1,45.5,0,0
646.42,6,10,669,0,0,2,27.18,0,0
44.51,7,6,770,0,0,1,0.59,0,0
109.01,18,4,2111,0,0,1,5.69,1,0
117.89,21,4,341,0,0,0,8.43,1,0
81.08,14,3,968,0,0,1,11.37,0,0
60.41,9,2,1768,0,0,0,21.5,1,0
103.13,21,2,1754,0,1,2,11.41,0,0
5.3,0,6,322,0,0,0,43.58,1,0
131.9,5,3,1865,0,0,1,16.05,0,0
75.65,12,3,364,1,0,1,17.44,1,0
53.38,13,0,1535,0,1,1,13.94,1,0
516.39,2,7,2282,0,0,0,9.29,0,0
33.96,10,4,623,0,0,4,32.26,1,0
44.56,2,5,108,0,0,0,6.52,0,0
488.6,18,3,2364,0,0,2,29.24,1,0
29.02,9,4,804,0,0,1,18.86,0,0
38.47,14,5,2448,0,0,3,2.7,0,0
57.57,10,3,2431,0,0,1,0.45,0,0
154.58,14,3,213,0,1,0,4.64,0,0
82.09,23,4,1783,1,0,0,35.78,1,0
18.31,12,5,618,0,0,0,12.14,0,0
39.17,4,5,1150,0,0,0,40.85,0,0
36.33,3,2,75,1,0,2,17.42,1,1
61.73,12,4,2188,0,0,1,0.83,0,0
102.09,8,6,788,0,1,0,46.79,1,0
101.31,16,6,910,0,0,2,68.82,1,0
11.29,1,10,837,0,0,1,1.93,1,0
193.24,23,3,1419,0,0,1,5.84,0,0
85.85,4,6,2149,0,0,1,31.43,1,0
266.28,15,5,1110,0,0,0,146.74,1,0
103.98,6,5,748,0,0,2,52.25,1,0
200.6,0,5,1905,0,1,0,2.6,1,0
106.33,11,1,2111,0,0,1,23.36,1,0
256.27,20,9,667,0,0,0,27.36,1,0
112.42,10,6,1119,0,0,1,24.91,0,0
60.47,11,2,2102,0,0,0,20.99,1,0
647.06,18,2,1673,0,0,0,8.64,1,0
162.23,11,10,2174,0,0,1,27.6,1,0
118.36,11,6,156,0,0,0,32.59,0,0
18.61,13,4,1054,0,1,3,21.44,1,0
18.39,1,3,545,0,0,0,17.19,1,0
89.36,1,7,1509,0,0,1,6.18,0,0
77.13,3,7,1081,0,0,1,19.67,1,0
36.09,19,9,428,0,0,2,3.43,1,0
76.78,22,7,1143,0,0,2,1.89,1,0
326.56,15,6,1007,0,0,0,37.61,1,0
133.67,9,5,1110,1,1,2,28.2,1,1
21.31,12,5,2327,1,0,1,26.18,1,1
59.65,1,5,931,0,0,0,65.82,1,0
29.82,2,4,701,0,0,0,11.98,0,0
45.25,18,5,1118,0,0,0,12.76,1,0
44.1,5,6,821,0,0,1,13.35,1,0
41.36,18,8,1684,0,0,1,15.65,1,0
19.01,20,5,251,0,0,0,17.98,1,0
58.69,19,2,1097,0,0,0,37.63,1,0
38.07,18,3,1273,0,0,1,6.14,1,0
3.56,7,5,1691,0,0,1,14.23,0,0
519.55,13,5,2455,0,0,0,17.59,0,0
198.1,9,3,2106,0,0,1,4.63,0,0
45.77,2,5,1486,0,1,3,30.26,1,0
67.95,5,3,2202,0,1,3,1.45,1,1
20.66,14,10,926,0,0,0,22.04,1,0
363.48,22,6,407,1,1,0,5.65,0,1
444.65,22,3,780,0,0,0,0.21,0,0
78.0,17,3,680,0,0,0,9.49,1,0
185.59,13,7,1762,0,0,1,14.02,1,0
79.46,18,5,1336,0,0,1,42.5,1,0
17.52,9,8,437,0,0,0,13.1,0,0
44.18,14,5,90,0,0,1,61.76,1,0
76.09,3,8,2241,0,0,1,46.21,1,0
42.33,22,6,2340,0,0,2,5.35,1,0
53.59,1,6,2147,0,0,0,4.23,1,0
60.86,2,8,718,0,0,1,6.99,0,0
61.51,6,8,1991,0,0,0,11.14,1,0
70.26,22,6,1398,0,0,1,21.9,1,0
23.09,15,5,212,0,0,0,3.31,1,0
32.56,9,3,608,1,1,1,18.98,1,1
18.46,18,5,15,0,1,2,21.73,0,1
177.3,16,4,2414,0,0,1,27.04,1,0
8.12,18,5,2112,0,0,1,19.97,1,0
211.37,4,3,1100,0,0,3,43.6,0,0
266.76,22,4,1730,0,0,0,25.65,1,0
49.29,19,6,156,0,0,0,64.61,1,0
4.94,12,12,595,0,0,0,30.18,1,0
46.46,12,5,989,0,0,2,14.32,1,0
62.54,10,8,745,0,0,1,5.88,1,0
24.27,10,9,704,0,0,0,0.26,1,0
39.84,15,5,1129,1,0,0,2.37,1,0
308.03,14,6,1966,0,0,1,5.26,1,0
129.66,16,6,863,0,0,1,6.1,1,0
26.45,21,0,257,0,0,1,33.87,1,0
13.5,17,5,2189,0,0,0,12.2,0,0
48.09,18,4,1558,0,0,0,9.81,0,0
53.87,3,2,2406,0,0,0,1.34,1,0
109.53,21,6,451,0,0,2,19.34,1,0
39.04,21,5,2313,1,0,1,23.73,1,0
111.22,22,4,1419,0,0,2,52.56,1,1
461.81,4,6,1634,0,0,1,17.47,1,0
150.73,6,3,2473,1,0,0,0.19,1,0
63.56,1,10,2376,0,0,0,1.69,1,0
55.53,0,6,2373,0,1,1,7.9,0,0
46.68,11,5,995,0,0,1,3.75,0,0
217.16,9,6,1007,0,0,3,36.81,1,0
35.61,7,4,1695,0,1,0,2.85,1,0
69.77,0,5,2387,1,0,2,4.38,1,0
70.19,11,3,1280,1,0,1,27.47,1,0
40.38,1,5,1942,0,1,3,6.85,1,1
16.9,9,4,1430,0,0,0,86.91,0,0
92.11,21,3,810,1,0,3,49.73,1,1
62.74,16,6,132,0,0,0,34.12,0,0
109.97,2,4,2327,0,0,0,10.51,1,0
39.11,6,3,2065,0,0,2,1.46,1,0
226.06,11,5,2399,0,0,0,10.25,1,0
27.75,7,4,695,0,0,0,11.82,1,0
369.46,19,1,1671,0,0,2,3.41,0,0
11.62,11,3,1930,0,0,2,3.21,1,0
103.0,2,5,345,1,0,1,27.57,1,0
107.28,16,6,870,0,0,2,6.61,1,0
30.1,8,3,2313,0,0,1,28.33,0,0
101.94,9,5,2173,1,0,0,19.87,0,0
239.73,21,3,1929,0,0,1,57.93,0,0
7.27,5,7,2107,1,0,0,39.88,1,0
110.25,0,5,1197,0,0,1,4.1,1,0
5.51,21,4,1181,0,0,2,23.55,1,0
25.39,11,9,564,0,0,0,26.47,0,0
340.08,4,2,515,0,0,1,49.52,0,0
37.27,12,2,1826,0,0,1,25.61,1,0
20.62,14,6,2291,0,1,1,3.79,1,0
54.71,21,12,1887,0,1,0,7.48,1,0
527.37,10,2,198,0,0,2,25.38,1,0
10.68,7,6,1450,0,0,1,60.74,1,0
23.31,4,3,1230,0,0,1,55.53,0,0
298.1,1,6,1669,1,0,0,11.13,1,0
427.39,11,9,1589,0,0,2,44.4,0,0
60.13,1,4,2071,1,0,2,17.9,1,0
19.32,15,5,976,0,1,1,15.61,0,0
542.31,20,5,1597,0,1,0,10.8,0,0
328.47,2,2,1725,0,0,2,28.35,0,0
131.49,9,4,1970,1,0,0,22.88,1,0
29.59,18,7,2490,0,0,0,11.74,0,0
63.5,7,5,2024,0,0,1,35.98,0,0
56.81,6,5,621,0,1,4,11.92,1,0
92.84,0,6,293,0,0,0,21.95,1,0
284.58,11,5,1637,0,0,2,12.46,0,0
160.68,4,3,1621,0,0,0,3.11,0,0
22.71,15,5,726,1,0,3,4.39,1,1
264.14,3,6,543,0,0,1,26.73,1,0
91.21,16,5,691,0,0,1,41.68,1,0
132.56,23,5,1905,1,0,3,15.8,1,0
289.03,20,9,1613,0,0,1,9.85,0,0
21.94,1,6,170,1,1,2,10.26,1,0
64.34,11,4,183,0,0,3,22.76,1,0
39.19,0,5,1532,0,0,0,15.76,1,0
13.9,11,7,1369,0,0,1,0.02,0,0
94.32,11,6,2083,1,0,0,36.9,0,0
821.85,11,6,1799,1,0,2,3.84,1,0
10.59,18,4,2494,0,0,1,28.08,1,0
64.57,16,6,1828,0,1,3,10.55,0,1
126.54,19,5,2068,1,0,2,21.57,1,1
75.42,23,7,1443,1,0,1,48.3,1,0
59.55,23,7,532,0,0,2,4.19,1,0
18.19,10,2,1703,0,0,0,37.59,1,0
84.17,12,9,97,1,1,0,0.98,1,1
31.29,7,7,2299,0,0,1,63.57,0,0
7.46,9,6,1165,0,0,1,5.63,0,0
220.21,7,4,607,1,0,1,39.55,1,0
173.88,19,5,2056,0,0,0,1.74,1,0
70.22,7,3,1655,1,0,1,9.9,1,0
83.85,8,3,2168,0,0,0,25.1,1,0
195.26,6,8,2346,0,0,0,26.88,1,0
83.46,13,4,2131,0,0,0,30.0,1,0
164.68,1,5,1867,0,0,0,10.8,1,0
49.53,10,6,2165,0,0,2,27.42,1,0
247.64,7,4,1724,0,0,0,13.99,1,0
91.91,12,4,810,0,1,0,20.86,1,0
80.97,20,4,1629,0,1,2,19.81,1,1
18.73,14,4,2134,1,0,3,4.6,1,0
88.85,2,6,212,0,0,1,46.87,1,0
29.02,22,4,1274,0,0,1,50.46,1,0
35.22,13,5,2469,0,1,2,5.7,1,0
29.51,14,5,1247,0,0,2,13.47,1,0
22.96,1,7,2498,0,1,0,15.63,1,0
558.23,18,2,1564,0,0,0,19.9,1,0
252.48,11,2,62,1,1,0,0.56,1,0
455.03,19,6,681,0,1,0,35.55,0,0
19.63,3,4,18,1,0,1,49.5,0,1
71.61,2,5,700,0,0,0,3.83,1,0
18.29,4,2,92,0,0,1,56.74,1,0
33.26,2,3,1058,0,0,1,47.58,1,0
26.63,14,5,234,1,0,1,19.54,1,0
230.35,18,7,2487,1,1,1,8.03,1,0
44.87,1,6,1461,0,1,1,5.81,1,1
194.1,11,8,1227,0,0,0,16.79,1,0
122.01,4,2,1151,0,0,2,17.69,0,0
667.57,21,4,1957,0,0,1,26.38,1,0
15.19,16,6,2030,1,0,0,40.44,1,0
234.92,13,7,2135,1,0,2,68.14,1,0
209.86,21,4,1185,0,1,0,39.78,1,0
25.19,9,7,1089,0,1,1,59.93,0,1
182.57,2,6,2414,0,1,1,17.3,1,0
93.33,3,10,1292,0,0,0,0.99,0,0
53.12,5,9,544,0,0,0,1.33,1,0
29.26,23,4,580,0,0,1,7.82,0,0
32.49,21,4,587,0,0,0,23.8,1,0
517.92,15,2,2463,0,1,0,10.21,1,0
66.73,6,6,2172,0,0,0,4.54,0,0
145.78,14,3,1836,0,0,2,47.51,0,0
30.24,20,8,1849,1,0,1,104.98,0,0
30.57,19,5,340,1,0,2,0.42,1,1
196.76,10,3,1577,0,0,1,2.34,1,0
17.3,21,6,992,0,0,1,17.3,1,0
44.03,20,2,1537,0,0,0,10.3,1,0
68.99,0,7,97,0,0,0,38.1,1,1
74.54,4,3,583,0,0,1,26.55,1,0
55.75,12,4,2060,0,1,0,1.77,1,0
99.07,20,4,1807,1,0,1,19.68,1,0
133.33,13,12,533,1,0,0,10.26,1,0
139.02,8,5,1598,0,1,0,83.89,1,1
24.88,16,6,1181,0,0,0,16.12,0,0
50.19,14,2,93,0,1,0,65.66,1,1
220.25,20,8,1431,0,0,1,0.77,1,0
163.15,6,10,2241,0,0,1,2.73,1,0
16.9,21,1,2226,0,1,0,12.2,1,0
94.77,21,2,2165,0,1,2,54.5,1,1
9.22,11,4,2250,0,1,1,19.66,1,0
69.89,22,8,861,0,0,1,43.45,1,0
444.86,5,5,1393,1,0,1,8.34,0,0
25.84,20,5,1128,0,0,2,2.96,0,0
28.95,15,3,1189,0,0,1,7.06,0,0
143.17,4,6,281,0,0,2,25.91,1,0
14.26,8,5,1770,0,1,0,51.28,0,0
35.42,13,8,1869,0,0,2,15.17,0,0
121.08,7,4,915,0,1,0,5.38,1,0
35.36,13,3,747,0,1,3,25.38,0,0
52.67,11,4,808,0,0,0,5.48,1,0
140.36,9,3,1213,0,0,1,21.12,0,0
101.65,19,2,1256,0,0,1,2.7,1,0
87.08,19,1,2173,0,0,0,41.67,1,0
47.51,20,4,970,1,0,1,40.89,1,1
96.55,12,8,75,0,0,1,19.48,0,0
58.93,18,5,536,0,0,2,0.97,1,0
105.4,14,3,458,0,0,4,8.22,0,0
40.57,7,3,2158,0,0,1,3.72,1,0
55.56,22,6,75,0,0,0,18.53,1,0
24.78,20,5,1383,0,1,0,2.68,1,0
64.39,9,1,1861,0,1,1,50.95,1,0
29.64,2,5,129,0,1,3,47.46,1,1
21.89,20,2,2302,0,0,1,4.24,1,0
86.37,2,4,398,0,0,3,29.68,1,0
82.5,4,8,296,0,0,0,29.81,0,0
145.89,15,1,1800,0,0,0,12.64,1,0
43.33,16,7,427,0,0,0,4.15,0,0
100.29,5,6,360,0,0,0,3.54,1,0
115.68,19,1,2212,0,0,2,33.63,0,0
104.04,19,5,1371,0,0,1,6.22,0,0
29.21,15,10,1562,0,1,0,23.12,0,0
77.43,23,7,2260,0,0,0,50.23,1,0
95.98,1,6,974,0,0,1,22.48,0,0
67.17,19,6,1918,1,1,3,91.21,1,1
8.28,14,4,2497,0,1,1,25.93,1,0
78.3,17,6,2436,1,1,0,9.44,1,0
609.43,0,5,57,0,0,0,47.84,0,0
46.52,18,4,2286,0,0,0,9.31,1,0
32.2,11,8,1761,0,0,0,89.01,1,0
96.87,7,7,999,1,0,1,16.24,1,0
91.14,5,3,2009,0,1,0,76.57,0,1
219.8,11,10,1850,0,0,2,5.07,1,0
18.96,6,4,1308,1,0,2,0.29,1,0
138.57,17,4,1902,0,0,1,5.46,1,0
120.35,21,7,907,0,0,1,2.59,1,0
57.85,13,5,1748,0,1,0,33.1,1,0
93.57,7,5,1578,0,0,0,7.68,0,0
186.69,23,5,978,0,0,1,25.5,1,0
159.54,19,2,655,0,0,3,27.62,1,0
21.26,21,3,20,0,0,0,29.14,1,0
151.44,13,4,1974,0,0,0,44.69,0,0
62.51,4,2,1064,0,0,1,4.03,0,0
71.73,8,2,1480,0,0,1,1.29,0,0
71.75,7,4,974,0,0,2,0.75,0,0
57.38,1,1,408,0,1,5,2.74,0,1
219.58,15,1,396,0,1,3,11.92,1,0
61.33,12,5,1363,1,0,1,85.57,0,0
21.77,6,3,147,0,0,1,10.89,1,0
44.99,15,3,1758,1,0,1,15.08,1,0
79.73,6,5,491,0,0,2,42.1,1,1
227.97,13,4,309,0,0,0,62.71,1,0
121.89,13,3,41,0,0,1,88.9,1,0
28.49,11,0,551,0,1,2,43.78,0,0
800.46,0,7,1854,0,0,1,17.45,1,0
86.9,0,6,2101,0,0,0,6.52,0,0
238.74,11,5,556,1,0,0,22.81,0,0
57.3,19,5,993,0,0,3,5.48,1,1
113.68,20,4,2481,1,0,0,1.43,1,0
154.39,14,7,54,1,0,1,62.94,1,1
225.47,3,8,1989,0,0,2,16.58,1,0
191.98,6,3,389,1,0,0,17.74,0,0
159.52,15,4,506,0,1,1,23.49,1,0
48.66,2,6,1925,0,1,3,15.01,1,1
37.65,6,4,968,1,1,0,14.69,0,0
93.0,23,5,2195,0,0,3,61.67,0,0
169.55,21,6,417,0,0,0,42.39,1,0
53.37,5,2,194,0,0,1,5.98,0,0
193.48,15,11,498,0,1,2,8.62,1,0
285.04,23,5,2075,0,0,2,27.02,0,0
26.67,7,5,1730,0,0,1,21.16,1,0
28.88,22,5,1105,0,1,4,36.33,0,0
57.95,21,3,180,1,0,1,32.52,1,0
90.71,5,4,409,1,1,1,30.82,0,0
39.47,9,8,1788,0,1,2,53.05,0,1
257.8,15,6,248,0,1,1,36.37,0,0
101.91,10,6,1350,0,0,3,6.95,0,0
69.37,12,7,1556,1,0,1,51.56,0,0
15.86,5,5,329,0,0,1,10.22,0,0
17.89,23,8,1358,0,0,2,60.45,0,0
88.32,0,5,1499,1,0,2,43.47,1,0
7.9,20,2,768,0,0,2,1.92,0,0
183.58,18,1,2099,0,0,2,36.88,1,0
56.93,11,6,243,0,0,1,17.33,0,0
1708.02,23,8,565,1,0,1,94.43,0,1
670.43,5,6,2494,0,1,0,15.33,0,0
55.62,17,4,1964,0,1,0,1.73,0,0
59.96,12,6,685,1,0,0,8.67,1,0
180.47,6,4,1313,0,0,2,14.06,0,0
366.2,22,2,917,0,0,1,22.41,1,0
12.96,12,2,812,0,0,1,4.12,1,0
11.17,20,2,860,0,0,1,18.09,0,0
35.8,7,7,1006,0,0,1,16.52,0,0
119.43,20,4,855,0,1,0,45.3,0,0
109.6,16,6,2016,0,0,2,9.0,1,0
194.37,8,5,1329,0,0,0,14.92,1,0
20.09,19,4,31,0,1,1,12.3,1,0
6.58,12,2,1720,0,1,1,25.01,1,0
157.28,1,6,1017,0,0,1,45.23,1,1
29.13,3,5,2054,1,0,6,28.15,1,1
8.86,1,3,251,0,0,1,15.64,0,0
77.1,3,5,1427,0,0,1,25.39,1,0
147.4,17,1,462,0,1,2,9.72,0,0
59.02,4,4,1639,0,0,1,3.89,1,0
42.19,18,6,2270,0,0,1,9.63,1,0
56.86,9,1,2466,0,0,2,14.66,1,0
46.04,17,5,631,0,0,0,14.46,0,0
17.32,20,4,568,0,0,2,33.45,1,0
32.63,9,7,881,0,0,1,68.86,0,0
112.31,4,8,1078,0,0,2,12.31,0,0
91.99,16,3,1270,0,1,1,2.26,0,0
78.89,21,4,1812,0,0,0,0.85,1,0
24.65,12,8,516,0,0,1,0.1,0,0
55.62,22,1,459,0,0,2,69.56,0,0
7.56,16,5,1923,0,1,0,135.84,0,1
79.72,8,9,547,0,1,0,1.32,1,1
278.34,23,5,1887,0,1,4,11.09,0,0
15.27,11,3,1242,0,0,0,27.67,1,0
37.12,13,3,1323,0,0,2,4.93,1,0
92.68,13,4,725,1,0,1,22.56,0,0
233.42,7,3,409,0,0,2,42.0,1,0
42.6,22,4,1241,1,0,1,48.81,1,1
33.37,4,9,1456,0,0,1,30.64,1,0
9.31,18,7,1469,0,0,1,2.13,1,0
73.95,13,5,930,0,0,1,10.71,0,0
513.92,8,5,2396,0,0,1,85.54,0,0
88.0,6,2,2053,0,0,1,5.35,0,0
65.22,7,7,1749,0,0,0,15.13,1,0
92.03,13,3,466,0,0,2,10.17,1,0
65.95,21,5,1894,0,0,1,5.75,1,0
29.58,13,2,1444,0,1,2,9.77,1,0
151.91,10,2,654,0,0,1,5.25,1,0
83.58,13,4,2339,0,0,1,52.44,1,0
67.87,20,4,423,1,0,3,4.79,1,0
25.14,7,8,1623,0,0,1,24.42,1,0
245.55,2,9,2220,0,0,2,71.32,1,0
129.63,22,10,852,1,0,0,76.25,1,1
38.36,17,8,1470,0,0,2,22.93,1,0
181.6,2,10,1661,0,0,1,7.9,1,0
40.55,12,2,170,0,0,2,7.12,0,0
30.51,11,7,264,1,0,0,34.41,1,1
31.2,14,6,1103,1,0,1,98.7,1,0
11.35,17,6,2469,0,0,0,2.02,0,0
106.86,4,6,2052,0,1,0,38.95,1,0
10.69,6,5,45,0,0,1,3.28,1,0
19.52,10,4,2023,1,0,3,8.85,1,0
8.37,10,4,479,0,0,0,20.9,1,0
61.19,14,4,318,1,0,0,8.82,1,0
57.38,9,3,1931,0,0,0,26.26,1,0
48.1,14,6,490,1,0,2,13.5,1,0
23.51,12,4,1872,0,0,1,6.18,1,0
20.65,13,8,798,0,0,1,18.93,1,0
106.1,16,4,300,0,1,0,0.61,1,0
38.45,12,5,439,0,0,0,33.78,1,0
91.5,9,6,607,0,0,0,18.47,1,0
27.52,0,4,441,1,0,1,73.3,0,0
79.92,0,5,1567,1,0,0,2.71,1,0
245.5,14,1,514,0,0,1,32.95,1,0
119.84,15,2,682,0,1,1,8.95,0,0
44.15,11,4,1588,0,0,0,11.68,1,0
86.25,23,3,1442,0,0,0,10.71,0,0
52.42,5,2,1435,0,0,2,11.08,1,0
67.21,5,5,50,0,0,0,14.09,1,0
48.15,11,7,393,0,1,0,0.53,1,0
56.58,14,5,1324,0,0,1,46.89,1,0
82.44,3,2,1825,0,0,0,53.38,1,1
24.7,23,8,192,0,0,1,1.01,1,0
24.15,3,4,1905,0,1,1,37.4,0,1
16.63,1,3,1073,0,0,0,1.88,1,0
13.46,23,3,1632,0,0,2,41.23,0,0
19.74,11,8,1318,1,0,0,23.73,0,0
78.22,6,5,147,0,0,0,9.14,1,0
27.31,19,3,344,1,1,0,23.79,1,0
111.45,8,10,147,0,0,3,17.66,0,0
69.04,8,4,1507,0,0,1,25.25,0,0
9.31,7,3,497,0,0,1,16.13,1,0
128.38,13,6,585,1,0,1,37.06,1,1
150.02,0,2,1643,1,0,1,1.16,1,1
24.68,22,7,1179,0,0,1,10.55,1,0
101.51,20,2,907,0,0,1,20.48,1,0
28.32,22,7,2466,0,1,0,22.18,1,0
73.53,11,5,1543,1,0,3,4.64,1,1
18.83,1,9,1118,0,0,2,1.94,1,0
11.1,12,3,1596,1,0,2,0.53,1,0
45.48,3,4,1042,0,0,1,13.32,0,0
58.93,19,5,868,0,0,0,10.03,1,0
44.81,17,4,1122,0,0,0,20.97,1,0
20.41,18,7,1122,0,1,1,14.92,0,0
44.71,15,7,2276,0,0,1,12.52,0,0
87.3,13,3,359,1,0,1,46.34,0,0
63.76,7,5,1933,1,0,3,24.29,1,0
80.04,11,7,414,0,0,0,25.97,1,0
34.12,8,8,52,0,0,1,12.02,1,0
215.23,5,3,1791,0,0,0,37.5,0,0
20.57,17,3,2315,0,0,0,4.12,1,0
108.59,1,8,1888,1,0,0,12.85,0,0
217.43,22,2,861,0,0,0,1.21,1,1
107.87,7,5,1078,0,0,0,3.07,1,0
54.46,23,5,1023,0,0,1,2.13,1,0
39.32,13,3,1227,0,0,0,14.56,1,0
187.93,5,7,1551,0,0,1,29.88,0,0
16.07,9,4,1296,0,0,0,9.37,1,0
25.28,7,4,2492,0,1,1,0.67,1,0
44.81,16,4,539,0,0,1,30.71,1,0
229.9,11,5,1920,0,0,1,5.81,1,0
97.49,16,7,2126,0,0,0,32.06,1,0
25.33,12,2,1058,0,0,1,0.18,1,1
48.9,18,5,522,0,0,0,9.36,1,0
36.08,11,7,2027,0,0,2,24.27,1,0
32.79,15,5,192,0,1,0,51.23,0,0
177.49,4,0,2111,0,0,1,35.07,1,0
16.92,15,4,1114,0,0,2,14.93,0,0
333.21,5,0,169,0,1,2,31.69,0,0
152.66,10,3,2017,0,1,0,19.28,0,0
198.51,16,9,1482,0,0,0,41.97,1,0
41.97,22,3,747,1,1,1,36.97,1,1
57.4,13,5,2321,0,0,2,93.09,1,0
15.91,5,5,1987,0,0,2,2.77,1,0
39.46,22,6,210,0,1,1,10.41,1,0
109.25,10,2,1317,1,0,2,5.34,1,0
243.73,11,6,2204,0,0,0,24.91,0,0
22.04,12,5,1473,1,0,1,27.27,1,0
46.27,3,5,720,0,0,0,5.7,0,0
57.32,6,4,1779,0,1,1,13.69,1,0
16.51,1,5,1948,0,1,0,23.04,1,0
120.46,5,2,1242,0,0,1,26.89,0,0
32.33,5,4,881,1,0,1,2.71,1,0
54.85,17,1,584,0,0,1,63.48,0,0
42.44,19,5,91,0,0,0,0.87,1,0
30.29,7,6,272,1,0,2,90.24,0,0
66.22,7,3,295,0,0,0,9.51,1,0
53.75,7,3,32,0,0,0,9.51,0,0
45.98,7,3,2041,0,0,2,14.77,1,0
32.19,0,7,2360,0,0,0,29.68,1,0
91.79,1,10,215,0,0,2,4.35,1,0
348.49,11,10,1465,0,0,1,7.36,1,0
76.7,14,11,104,1,0,1,81.47,1,1
180.57,3,4,1409,1,0,2,52.36,0,0
16.61,2,5,146,0,1,1,5.97,0,0
78.08,13,5,2208,0,0,2,21.27,1,0
22.26,21,2,2047,0,0,1,5.69,1,0
15.23,22,6,2259,1,1,2,19.97,1,1
31.84,7,6,952,1,0,1,11.38,1,0
219.62,12,7,83,0,0,0,11.25,1,0
172.43,22,8,1355,0,0,1,25.2,0,0
85.03,18,5,558,0,0,0,7.25,0,0
14.4,21,6,1009,0,0,1,12.95,1,0
54.8,4,5,1034,0,0,2,64.84,0,0
90.17,12,3,1977,0,0,1,35.2,0,0
79.48,19,3,1371,0,0,0,12.08,0,0
10.55,0,2,300,0,0,1,6.54,1,0
27.38,15,3,80,0,0,0,26.9,1,0
62.55,22,4,117,0,0,1,41.22,1,0
114.01,23,12,1214,0,0,0,49.29,1,0
7.42,1,7,1843,0,0,0,20.77,1,0
56.71,6,8,1298,1,0,0,18.18,0,0
76.94,5,3,2260,1,1,2,31.79,0,1
155.96,4,6,1508,0,1,2,4.83,1,0
133.33,3,6,2033,0,1,0,47.79,1,0
119.41,1,6,1253,0,0,1,1.92,1,0
29.97,9,3,578,0,0,2,23.1,0,0
9.89,21,5,1115,0,1,0,22.27,1,0
45.01,4,6,173,0,0,2,9.3,1,0
181.57,17,4,939,0,1,1,0.9,1,0
268.66,9,6,1302,0,0,0,31.63,0,0
135.71,22,5,1216,0,0,2,0.61,1,0
102.45,21,8,1975,0,0,1,4.95,0,0
97.48,14,7,189,0,0,0,19.64,1,0
38.24,8,4,481,1,0,1,70.33,0,0
58.55,10,5,1144,0,0,1,1.71,1,0
353.92,20,3,541,0,0,1,21.62,0,0
25.98,16,5,1999,0,0,2,9.97,0,0
335.22,20,10,618,0,1,1,27.67,1,1
48.33,8,4,2488,0,0,3,76.39,1,0
250.99,22,6,1092,0,0,2,7.82,1,0
16.33,15,5,984,0,0,0,78.05,1,0
119.81,5,4,984,1,0,0,51.13,0,0
31.92,21,1,233,0,0,0,23.35,0,0
16.2,10,8,198,0,0,0,35.49,0,0
82.97,22,5,68,0,0,1,50.04,1,0
183.0,16,3,1041,0,1,2,40.67,1,0
28.65,3,4,1517,0,0,0,9.89,0,0
14.89,14,3,834,0,0,0,41.86,0,0
60.83,0,6,415,0,0,1,9.4,1,0
61.1,21,7,623,0,0,2,50.45,1,0
115.39,19,6,1885,0,0,2,7.37,1,0
172.36,0,4,1054,0,0,2,21.23,1,0
62.84,8,1,393,1,0,1,29.52,1,0
426.45,11,5,421,0,1,2,13.87,1,0
83.45,3,4,1952,0,1,0,38.19,1,0
47.16,21,4,2288,0,0,0,64.88,1,0
13.31,12,9,2293,0,0,2,5.15,1,0
51.28,6,4,672,0,1,1,0.85,0,0
47.64,7,2,1613,0,0,0,24.62,1,0
174.22,12,2,55,0,0,3,23.04,0,1
105.9,10,5,231,0,0,2,10.44,1,0
20.5,8,4,761,0,0,0,38.48,1,0
79.22,23,5,2213,1,1,1,43.74,0,0
130.52,15,4,827,0,0,1,10.09,0,0
307.36,9,6,1278,0,0,2,28.66,0,0
161.99,10,6,19,0,0,0,25.68,1,0
142.71,11,7,2146,0,0,1,10.49,1,0
70.82,13,11,2383,0,1,1,86.96,0,1
98.33,18,3,2343,0,0,0,10.63,1,0
232.64,11,7,224,0,1,1,24.21,0,0
17.59,17,6,1005,0,1,0,11.96,1,0
47.02,20,2,1881,0,0,1,0.3,0,0
30.8,16,2,1105,0,0,1,2.4,0,0
97.43,2,8,1241,0,0,2,6.61,0,0
228.2,0,3,1674,0,1,1,41.81,1,1
36.71,18,6,991,0,0,2,14.59,1,0
6.11,3,5,411,1,0,1,22.21,0,0
44.16,22,7,621,0,0,0,72.0,1,0
166.25,15,3,2397,0,0,0,3.98,1,0
114.16,11,5,838,0,0,0,49.48,1,0
102.33,20,0,915,1,0,0,11.92,1,0
50.4,20,4,366,0,0,1,10.29,1,0
18.56,12,3,2435,0,0,0,24.56,0,0
111.64,16,6,1349,1,0,2,57.23,1,0
28.95,7,8,1915,0,0,0,10.71,0,0
592.35,12,3,2132,0,0,4,35.83,1,1
